Date,Open,High,Low,Close,Volume
2023-12-12,173.72,173.84,173.49,173.52,1495283
2023-12-13,172.56,174.23,172.42,173.67,3714383
2023-12-14,172.63,173.58,170.87,171.76,1742476
2023-12-15,172.71,173.12,170.61,171.36,1148188
2023-12-18,172.01,172.91,171.58,172.58,1561032
2023-12-19,172.86,173.46,172.25,172.76,3221849
2023-12-20,172.6,173.53,171.51,171.88,4626523
2023-12-21,173.67,174.51,172.39,173.13,4786088
2023-12-22,173.51,174.51,172.55,173.34,3492492
2023-12-25,173.93,173.95,172.75,173.52,3333180
2023-12-26,171.86,173.05,171.13,172.93,3790563
2023-12-27,171.05,171.66,170.66,170.86,2055752
2023-12-28,171.31,172.36,170.97,171.54,4922381
2023-12-29,171.8,172.2,171.33,171.91,2506610
